date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
9/28/2022,7.2,4.4,11.1,4.3,,228,16.2,44.3,997.1,132
9/29/2022,8.8,4.5,13.3,0,,211,7.9,31.3,1003.1,276
9/30/2022,8.5,1.6,15.4,0,,224,11.9,29.2,1010.8,630
10/1/2022,10.3,7.8,14.1,1.3,,211,25.6,60.8,1008.7,54
10/2/2022,11.6,7.8,14.7,0.2,,249,18.4,37.1,1016.9,48
10/3/2022,10.4,6.6,14.9,0,,271,18.4,37.4,1024.4,240
10/4/2022,11,5.6,17.1,0,,220,13.7,32.8,1022.3,456
10/5/2022,14.3,6.7,18.9,0.3,,211,20.5,46.4,1018.3,618
10/6/2022,13.3,6,16.7,0,,251,18,41,1027.5,570
10/7/2022,11,3.1,18.9,0,,205,11.5,27,1023.5,612
10/8/2022,10.8,4.2,15.8,0,,243,15.1,42.8,1020.3,216
10/9/2022,9,2.1,15.4,0,,150,10.1,27.4,1024.1,612
10/10/2022,11.9,4.6,18.5,0,,201,13.7,37.8,1017.3,564
10/11/2022,9.7,3.3,13.8,0,,330,7.9,23.4,1025.2,582
10/12/2022,8.1,0.5,15.2,0,,185,7.2,15.1,1024.2,516
10/13/2022,11.2,7,16.2,0,,213,12.6,32.4,1018.9,198
10/14/2022,13.3,10.1,16.7,0.2,,203,14.4,31.7,1013.2,66
10/15/2022,15.2,12,18.2,0.1,,215,15.5,39.2,1008.7,66
10/16/2022,15.6,12,19.3,0.3,,211,14.4,34.9,1016.5,204
10/17/2022,18.2,13.4,25,7.1,,206,15.5,36.4,1022.2,444
10/18/2022,14.2,9.4,16.1,21.4,,310,8.3,29.5,1025.8,12
10/19/2022,7.9,4,11.4,0,,38,7.9,19.8,1027.4,150
10/20/2022,8.9,1.9,15.2,2.3,,108,8.6,29.2,1018.5,330
10/21/2022,12.7,9.8,15.2,7.6,,187,10.4,30.6,1011.1,36
10/22/2022,13.8,10.3,17.6,0,,220,16.2,40,1014.3,306
10/23/2022,14.4,10.5,18.8,4.8,,180,15.8,37.1,1013.5,210
10/24/2022,15.4,12.9,18.3,0,,193,23.4,45,1011,186
10/25/2022,12.5,8.7,16.2,0,,223,18.7,40.7,1016.4,264
10/26/2022,12.8,8.5,17.3,0,,190,15.5,29.9,1018.8,108
10/27/2022,14.9,8.6,20.4,0,,191,14.4,31.7,1024.1,528
10/28/2022,18,12.7,24,0,,203,17.6,41.8,1020.7,282
10/29/2022,16.3,11.8,20.3,0,,202,12.2,22.7,1020.9,96
10/30/2022,17,12.9,21.3,0,,189,9.7,24.8,1018.5,426
10/31/2022,13.4,8.6,16.3,0,,3,9,20.2,1019.3,306
11/1/2022,12.6,8.3,17,0.1,,219,18.4,40.3,1016.8,240
11/2/2022,9.8,5.4,13.8,0,,219,23.4,57.6,1021.2,396
11/3/2022,9.9,5.8,14.3,0.4,,169,16.6,29.2,1012.4,282
11/4/2022,9.2,7.1,11.8,0,,246,14,41,1006.8,42
11/5/2022,7.4,4.3,10.7,0,,250,13,26.3,1017.1,282
11/6/2022,7.1,2.5,11.4,0,,194,19.4,50,1015.2,462
11/7/2022,10.1,6.7,12.7,0,,215,23,42.5,1013.8,108
11/8/2022,11.5,6.7,15.1,0.7,,189,19.1,41.4,1012.2,264
11/9/2022,12.2,10.1,14.5,0,,213,24.5,55.1,1011.8,108
11/10/2022,9.2,5.3,13.5,0,,231,20.2,36.7,1024.6,408
11/11/2022,9.2,2.8,15.9,0,,221,16.2,36,1031.4,420
11/12/2022,6.3,0.4,10.8,0,,214,7.2,18,1032.6,204
11/13/2022,2.1,-1.1,4.8,0,,50,8.3,25.2,1026,114
11/14/2022,4.1,-1.7,9.4,0,,91,9,31.7,1016.7,252
11/15/2022,10.7,6.7,14.9,0.3,,175,14,26.6,1009.8,330
11/16/2022,8.1,5.7,11.2,8,,138,9,25.2,1002.7,12
11/17/2022,7,5.6,10.1,7,,131,13.7,33.8,997,36
11/18/2022,1.8,-2.7,7.3,3,,51,13,31.7,1004.3,0
11/19/2022,-3.8,-8.6,-1.2,0,,69,9,24.8,1013.8,330
11/20/2022,-4.3,-10.6,-0.1,3.2,,219,10.1,24.8,1010.6,18
11/21/2022,0,-1.9,2,0,,36,8.3,25.6,1002.9,18
11/22/2022,3.9,0.2,7.3,0,,164,13.7,28.8,998.9,126
11/23/2022,4.9,2.2,8,0.4,,172,16.9,34.2,1002.9,234
11/24/2022,6.2,3,9,0,,223,15.1,30.2,1011.3,78
11/25/2022,5.2,2.5,8.3,1.2,,207,16.9,29.9,1017.8,30
11/26/2022,4.9,0.2,8.4,0,,255,15.1,31.7,1029.1,336
11/27/2022,3,-1,7.1,0,,164,11.5,26.3,1024.6,264
11/28/2022,4.4,1.9,6.2,1,,159,11.5,26.3,1014.1,0
11/29/2022,5.1,4.3,5.9,0.1,,205,5.4,16.6,1017.3,0
11/30/2022,4.7,2.5,5.6,0,,34,5,14,1022.6,0
12/1/2022,0.3,-1.1,2.5,3.1,,44,10.4,22,1026.4,0
12/2/2022,-1.3,-1.9,-0.8,7.8,,47,14.8,37.1,1023.6,0
12/3/2022,-2.1,-2.4,-1.4,0.1,,49,12.2,25.6,1021.4,0
12/4/2022,-0.6,-1.5,-0.1,2,,51,9.7,22.3,1017.4,0
12/5/2022,0.4,-0.1,1.5,0,,271,6.1,15.5,1017.8,0
12/6/2022,1.1,0.5,1.5,0.3,,263,15.1,29.2,1016.8,0
12/7/2022,1.8,0.3,4,0.1,,250,19.1,41.8,1013.2,88
12/8/2022,1.9,0.4,3.3,0.2,,228,18.7,42.5,1007.8,19
12/9/2022,0,-1.7,0.9,0.2,,17,8.3,18.4,1006.3,1
12/10/2022,-1.7,-2.7,-0.2,0.6,,28,7.9,20.2,1009.1,0
12/11/2022,-3.7,-6.4,-2.6,0,,346,6.8,18.4,1010.5,0
12/12/2022,-5.8,-9.9,-2.8,0,,246,9.7,17.6,1013.1,153
12/13/2022,-8.6,-11.9,-3.7,0,,171,7.6,14.8,1012.8,390
12/14/2022,-7,-9.8,-4.7,0,,0,7.2,20.2,1004.6,0
12/15/2022,-7,-11.5,-1.3,0,,221,10.1,20.5,1009.2,300
12/16/2022,-8.1,-13.2,-3.3,0,,243,7.2,14.4,1015.2,107
12/17/2022,-5.5,-10.6,-3.2,0,,230,11.9,20.5,1027.1,159
12/18/2022,-8.6,-11.5,-2.5,0.2,,123,8.3,17.3,1031.7,311
12/19/2022,2.2,-3.9,6.5,0.4,,199,22.3,46.1,1022.9,0
12/20/2022,7.8,5.1,10.3,3.5,,223,16.2,39.2,1016.3,0
12/21/2022,7.3,5.7,10.1,0.5,,211,18.7,34.6,1011.3,60
12/22/2022,8.1,5.4,9.9,2,,216,22.3,41,1005.1,9
12/23/2022,8.5,7.2,10.8,3.5,,216,21.6,66.2,1003.9,12
12/24/2022,7.8,3.9,10.2,0.5,,237,23.4,57.6,1012,38
12/25/2022,8.1,3.7,11.4,0,,179,17.3,40,1014.8,44
12/26/2022,8.8,2.1,11.2,2.2,,235,25.6,56.9,1013.5,0
12/27/2022,3,0.8,5.8,0,,238,25.6,49.7,1024.5,212
12/28/2022,5.9,1.1,9.1,0,,212,30.6,59.8,1014.8,35
12/29/2022,8.9,6.4,11,0.1,,216,31.3,63.7,1007.1,83
12/30/2022,7.2,3.8,10.9,0.5,,208,25.9,64.4,1011.3,113
12/31/2022,14.5,10.9,16.9,0,,218,39.2,75.6,1010.2,64
1/1/2023,13.1,11.4,14.3,0,,208,24.5,45.4,1016.5,59
1/2/2023,11.9,6.8,15.8,1.8,,215,23,51.1,1017.3,116
1/3/2023,5.8,2.7,8.6,0,,219,16.6,43.9,1027.9,372
1/4/2023,7.6,3.5,10.9,1,,219,38.5,83.5,1017.9,0
1/5/2023,8.4,5.9,10.4,0.1,,252,28.4,66.6,1017.3,71
1/6/2023,8.3,6.9,10.6,0.5,,222,21.6,43.9,1019,55
1/7/2023,7.6,4.4,8.9,0,,188,16.6,35.6,1015.3,0
1/8/2023,7.4,5,8.9,0.5,,195,20.5,54.4,1004.8,26
1/9/2023,5.6,2.6,7.5,1.1,,214,20.2,52.6,1000.9,47
1/10/2023,3.9,1.8,6.3,0,,231,20.5,47.9,1017,115
1/11/2023,6.4,4.3,8.5,0.8,,214,25.9,48.6,1012.8,0
1/12/2023,7.9,6.1,9.2,0.1,,218,37.8,67,1010.2,0
1/13/2023,7.2,4.8,9.4,1.7,,227,31.3,68.8,1008.7,227
1/14/2023,6.3,4.1,8.8,1.9,,211,33.1,65.5,1009.7,12
1/15/2023,5,3,9.4,0.1,,226,30.6,63,1001.7,60
1/16/2023,3.1,1.2,5.2,0,,186,29.9,59.4,990.1,160
1/17/2023,1.2,-2.5,3.3,0,,222,20.5,58.3,986.9,120
1/18/2023,-1.6,-5.3,0.8,0,,333,11.2,29.5,995.8,10
1/19/2023,-1.4,-5,1.8,0.1,,221,21.6,49.7,1006,225
1/20/2023,-1.7,-4.5,1.5,0,,288,7.9,21.6,1016.7,382
1/21/2023,-1.9,-4,0.1,3.4,,5,16.9,42.8,1026.3,0
1/22/2023,-0.6,-0.8,-0.5,2.2,,27,14,35.3,1028.6,0
1/23/2023,-0.3,-0.8,0,0,,45,12.6,27.7,1035.7,0
1/24/2023,-0.3,-1.1,0,0,,58,11.5,27.4,1038.1,0
1/25/2023,-2,-3.2,-1,0,,154,6.5,19.1,1031.8,0
1/26/2023,-3.4,-4.3,-2.5,0,,279,7.9,17.6,1022.6,0
1/27/2023,-0.8,-2.8,0.3,0.8,,15,10.8,30.6,1023.7,0
1/28/2023,-1.7,-4.9,-0.6,0,,13,9.7,25.2,1028.5,0
1/29/2023,-3.8,-7.2,-1.2,0,,232,17.6,40.7,1026.6,170
1/30/2023,1.6,-1.9,3.3,0.2,,246,31.3,62.3,1014.8,74
1/31/2023,2.8,0.9,4,0,,249,29.9,62.6,1019.3,0
2/1/2023,3.5,1.4,5.8,3,,259,36.7,72,1015,139
2/2/2023,2.1,1.1,3.7,3.8,,258,21.2,52.6,1020.9,0
2/3/2023,6.1,3.7,7.4,1.3,,261,34.6,79.2,1020.3,0
2/4/2023,1.1,-4.4,4.5,0,,330,11.9,59.8,1035.2,45
2/5/2023,-1.9,-5.4,-0.1,0.8,,126,8.6,19.4,1037.2,0
2/6/2023,-0.4,-2.6,1,0,,330,13,34.6,1039.4,3
2/7/2023,-3.4,-7,-0.7,0,,56,7.2,16.6,1041.6,508
2/8/2023,-3.9,-8.1,-1,0,,120,7.9,32,1039.5,439
2/9/2023,-2.6,-7.8,2.9,0,,212,13.7,28.1,1033.9,481
2/10/2023,0.3,-5,4.6,0,,243,18.4,34.6,1036.2,371
2/11/2023,4.1,1.6,6.2,0,,245,22,43.9,1033,29
2/12/2023,5.3,4.3,7.1,0,,260,12.2,31.3,1038,0
2/13/2023,3.8,-0.7,8.7,0,,205,6.8,17.3,1038.1,283
2/14/2023,0.8,-3.1,5.8,0,,188,7.9,17.6,1035.3,537
2/15/2023,0.4,-6,9.8,0,,252,13.7,23,1028.4,536
2/16/2023,3.9,-2.3,10.5,0,,237,19.4,41.8,1024.4,323
2/17/2023,9.7,6.2,12.9,3.3,,236,34.2,67.7,1017.9,5
2/18/2023,9.1,7.3,11.2,4.1,,250,30.2,76,1017.3,24
2/19/2023,6.3,4.1,8.7,3.7,,256,17.6,57.6,1019.7,1
2/20/2023,8.1,4.8,12.3,0,,245,30.2,65.9,1020,275
2/21/2023,8.6,6.8,10.6,0,,268,18.4,42.1,1017.6,0
2/22/2023,9.4,4.8,14.9,0,,152,9.7,25.6,1013.7,406
2/23/2023,8.4,5.9,11,0.1,,260,10.8,26.6,1012.3,1
2/24/2023,3.7,1,5.9,4,,272,21.2,53.6,1005.3,29
2/25/2023,0.9,-2.5,4.2,1.9,,308,22.7,55.8,1005.4,13
2/26/2023,-1.7,-3.3,0.9,0.2,,15,13.7,31.7,1020.4,64
2/27/2023,-1.5,-5.1,2.8,0,,43,8.3,26.3,1028.4,200
2/28/2023,-0.8,-3.1,2.5,0,,58,11.2,42.1,1030.2,506
3/1/2023,-0.8,-4.8,3.8,0,,43,10.8,37.4,1027.5,595
3/2/2023,0.7,-4.3,6.9,0,,38,10.1,30.6,1023.1,599
3/3/2023,-1.2,-2.4,-0.2,0,,16,6.5,16.6,1023.9,0
3/4/2023,2.3,-0.5,5,0.5,,282,19.1,43.2,1020.3,0
3/5/2023,1.3,-0.9,3.5,0.1,,270,18.7,40.3,1013.8,3
3/6/2023,0.6,-2.7,3.5,0.6,,231,14.8,37.4,1004.7,8
3/7/2023,2,-0.1,6,5.3,,234,27.4,69.8,997.5,37
3/8/2023,-0.1,-1.1,1.7,9.8,,300,9.4,20.2,996.4,0
3/9/2023,4,-0.3,9.3,4,,274,13.7,41.8,994.7,0
3/10/2023,8.2,-0.2,12.2,3.5,,220,32.8,84.6,989.1,130
3/11/2023,-0.1,-4.5,2.8,0,,277,22,59.8,1007.8,131
3/12/2023,1.9,-5.2,7.6,0.2,,204,18.7,43.2,1011.2,112
3/13/2023,10.8,7.1,14.5,1,,215,33.8,71.6,1000,15
3/14/2023,7.5,1.2,12.5,4.5,,240,28.1,69.8,996.9,56
3/15/2023,0.9,-2.9,5.9,1.5,,269,15.5,38.2,1016.5,209
3/16/2023,2.6,-4.3,8.3,0,,174,17.6,36.7,1020,513
3/17/2023,10.5,4.2,17,0,,181,18.4,34.6,1011.3,388
3/18/2023,13,8.1,17.8,0,,206,14.4,36,1011.6,395
3/19/2023,10.4,7.5,15.3,4,,194,14.8,41,1014.7,78
3/20/2023,9.1,6.2,12.4,0,,244,15.5,35.3,1017.7,13
3/21/2023,9.5,6.4,15,1.5,,227,17.3,32.8,1015.2,156
3/22/2023,11,4.9,15.7,0.2,,210,22.7,50.8,1009.9,407
3/23/2023,12.2,10,14.1,1,,222,29.5,53.6,1006.4,74
3/24/2023,11.1,6.6,15,1.5,,221,25.6,51.5,1003.6,177
3/25/2023,7.9,5,11,1.3,,232,31.7,79.2,1005,264
3/26/2023,6.3,3.5,8.9,10.5,,,16.6,45.4,1003.9,74
3/27/2023,2.4,-0.5,6.3,1,,313,23.4,67,1015.4,482
3/28/2023,2.8,-0.1,7.4,0,,261,16.2,36.7,1023.8,180
3/29/2023,7.9,2.6,12.5,0.1,,207,20.2,43.2,1016,89
3/30/2023,11.5,8,17,0.6,,227,26.3,69.5,1007.9,226
3/31/2023,9.2,7.8,12.4,9.4,,215,21.6,53.6,1000,43
4/1/2023,9,5.4,11.2,16.1,,213,19.8,41,999.8,24
4/2/2023,2.7,0.1,5.4,0.4,,42,16.9,39.6,1019.8,0
4/3/2023,0.9,-1.9,4.6,0,,39,15.5,36.7,1030.3,175
4/4/2023,1.1,-1.4,4.4,0,,55,7.6,22.3,1027.7,235
4/5/2023,1.5,-5.2,6.7,0,,351,7.2,18.4,1023,490
4/6/2023,5.4,-3,12.1,0,,181,11.2,26.3,1018.8,704
4/7/2023,5.8,-0.3,12.2,0.7,,91,11.5,29.9,1017.8,691
4/8/2023,4.8,3,6.9,0.2,,15,9.7,23.8,1023.6,0
4/9/2023,7.9,3.6,12.9,0,,47,8.6,27.7,1025.5,531
4/10/2023,10.5,3.5,16,0.3,,173,19.8,43.9,1019.6,657
4/11/2023,8.3,3.2,13.1,0.6,,234,23.8,70.9,1011.4,401
4/12/2023,7.2,2.2,11.3,1.1,,186,22,64.8,1003.5,5
4/13/2023,6.8,1.4,11.5,0,,230,20.9,49.3,1005,223
4/14/2023,6.1,1.7,11.1,2.5,,317,10.1,44.6,1008.5,32
4/15/2023,6.3,4.6,8,21.6,,312,15.1,31,1008.8,0
4/16/2023,7.8,7.2,9,4.4,,356,13,31.3,1018.7,0
4/17/2023,7.7,5,11.4,0.2,,21,13.3,30.6,1023.8,127
4/18/2023,7,4.9,9,0.2,,47,14,34.9,1026.1,0
4/19/2023,6.6,2.2,11,2.4,,27,18.7,54.4,1022.9,394
4/20/2023,5.1,2.1,8,0,,55,13.3,47.2,1017.8,5
4/21/2023,11.9,4.5,19,0,,66,14,44.6,1013.4,638
4/22/2023,16.2,10.2,22,0.6,,170,18,36.7,1009,663
4/23/2023,13.8,9.6,17.8,4.7,,217,14.8,47.2,1006.2,353
4/24/2023,9.7,4,13.4,0,,227,24.1,63,1005.1,246
4/25/2023,5.6,2.4,8.8,0.3,,276,16.6,44.3,1011.5,156
4/26/2023,4.4,-0.4,8.6,0,,295,12.2,32.4,1018.1,336
4/27/2023,6.9,1,11.8,0,,351,7.9,22.7,1019.6,526
4/28/2023,8.8,4.7,13.8,0,,72,8.3,22.7,1013,21
4/29/2023,10.4,6.3,11.7,0,,289,15.5,34.6,1015.6,0
4/30/2023,8.7,3.5,14,0,,38,8.6,25.9,1022.1,584
5/1/2023,10.3,3.5,16.4,0,,84,9,25.6,1015.7,359
5/2/2023,9.3,3.5,13.4,0.4,,291,13.3,31.7,1021.7,17
5/3/2023,7.8,1.1,12.9,0,,37,9,24.1,1027.3,812
5/4/2023,11.4,2.9,18.4,0,,67,9,27.7,1021.4,766
5/5/2023,14.5,8.7,20.4,11.4,,25,10.4,39.2,1015.9,417
5/6/2023,13.7,9.1,18.5,0,,316,12.2,32,1016.9,619
5/7/2023,9.3,6,12.6,0,,59,13,31.7,1021,131
5/8/2023,11.4,4.3,18,0,,51,10.8,28.4,1022.5,626
5/9/2023,15.3,8.4,21.3,2.6,,147,16.6,35.3,1014.3,818
5/10/2023,12.8,10.5,16.7,7.7,,223,12.2,36.4,1010.6,7
5/11/2023,12.8,10.6,15.9,0.9,,206,7.6,26.3,1013.5,19
5/12/2023,14.6,9.8,19.1,0,,60,9.4,34.9,1016.4,214
5/13/2023,13.4,7.7,19.2,0.4,,113,11.2,46.8,1019,560
5/14/2023,13.2,7.5,18.9,3.8,,57,10.1,28.8,1015.8,350
5/15/2023,12.6,5.7,18.9,0,,276,13.7,40.3,1010.7,463
5/16/2023,9.7,5.4,13.6,0,,312,16.6,38.2,1016.6,349
5/17/2023,8.1,3.1,13.3,0,,318,12.6,31.3,1023.9,226
5/18/2023,9.3,3.4,14.6,0,,45,10.4,34.2,1026.5,530
5/19/2023,12,6.3,17.1,0,,38,14.4,35.6,1023.8,463
5/20/2023,13.4,10,18.3,0,,45,17.6,38.5,1020.2,42
5/21/2023,17.9,10.6,25.6,0,,52,11.9,39.2,1015,532
5/22/2023,18.7,13.1,25.4,11.8,,55,10.4,40.3,1012.8,536
5/23/2023,12.2,6.3,15.1,0,,293,17.3,44.6,1016.3,22
5/24/2023,9,4.2,14,0,,328,8.3,21.6,1021.9,307
5/25/2023,11.5,2.4,17.7,0,,24,7.9,24.8,1025,507
5/26/2023,12.8,5.8,18.8,0,,15,9.7,29.9,1026.6,739
5/27/2023,13.1,5.9,18.3,0,,46,9.7,29.5,1025.1,875
5/28/2023,15.2,6.3,21.2,0,,87,7.6,29.2,1019.4,876
5/29/2023,15.1,9.1,21,0,,24,10.8,28.8,1020.7,710
5/30/2023,14,7.9,19.5,0,,27,11.2,32,1023.6,892
5/31/2023,16.4,9.6,22.4,0,,33,10.4,31.3,1022.5,856
6/1/2023,14.7,7.4,22.4,0,,281,12.6,32,1018.1,888
6/2/2023,12.3,8.5,17.3,0,,22,10.4,29.2,1019.3,187
6/3/2023,13.3,5.1,19.3,0,,53,11.2,34.2,1020.8,901
6/4/2023,15,4.3,21,0,,40,9.7,33.5,1020.5,899
6/5/2023,16.3,5.6,23.3,0,,29,10.8,35.6,1018.9,839
6/6/2023,14.6,8.8,18.9,0.7,,31,8.6,27,1018.5,51
6/7/2023,17.5,12.8,22.6,0.1,,40,9.7,30.2,1017.7,262
6/8/2023,17.9,12.7,24.2,0.6,,33,9,43.9,1015.7,388
6/9/2023,19.4,11.8,26.9,0,,39,11.2,41,1014.4,815
6/10/2023,19.6,13.2,26.6,0,,46,13,43.2,1015.6,812
6/11/2023,20.4,13,25.9,0,,47,10.8,48.2,1017.3,900
6/12/2023,19.6,12.2,24.6,0,,64,12.2,36.7,1016.6,903
6/13/2023,18.4,12.4,24.6,0,,56,10.1,33.1,1014.1,749
6/14/2023,15.7,8.6,21.3,0,,45,13,36.4,1016.8,787
6/15/2023,17.3,8.4,23.7,0.1,,343,9.4,31.3,1017.5,774
6/16/2023,15.5,11.9,21.3,3.1,,315,11.2,55.4,1016.4,275
6/17/2023,18.8,12.7,25.3,0,,272,13.7,38.9,1013.8,666
6/18/2023,20.7,10.5,27.6,0,,326,8.6,23.8,1013.1,875
6/19/2023,23.4,19,28.6,6.2,,202,10.4,34.2,1011.6,262
6/20/2023,23.3,17.4,29.4,4.2,,43,9.7,39.2,1011.9,502
6/21/2023,22.3,17.1,27,0,,247,13.7,41.8,1015.6,631
6/22/2023,22.8,16.5,29.9,4.9,,50,11.2,52.2,1014.3,447
6/23/2023,16.1,13.2,19.1,11.2,,256,18.4,50.8,1016.9,0
6/24/2023,18.9,11,25.2,0,,296,9.7,23.8,1023.4,840
6/25/2023,21.4,13.7,27.4,0,,142,8.3,21.6,1018.3,832
6/26/2023,22,15.5,30.1,0,,240,17.6,53.6,1013.9,676
6/27/2023,16.5,11.3,21,0,,267,16.2,50,1017.9,384
6/28/2023,17,9,22.6,0,,278,9.4,26.3,1017.4,852
6/29/2023,19.3,10.7,25.9,0.1,,245,8.6,20.9,1014,438
6/30/2023,16.9,11.7,20,0.4,,285,10.4,31,1011,24
7/1/2023,17,10.1,23.3,0.4,,222,23,51.5,1006.9,
7/2/2023,17.7,14.5,22.2,0,,250,23.4,54,1008.5,
7/3/2023,17.2,13.1,21.7,0,,241,21.6,54.4,1010.6,
7/4/2023,18.7,13.6,24,1.3,,238,20.9,56.9,1012.3,
7/5/2023,17.6,13.4,21.6,0,,209,25.2,64.4,1011.3,
7/6/2023,18,11.3,23.4,0,,260,12.6,34.2,1017.5,
7/7/2023,20.8,9.5,28.2,0,,36,7.2,26.3,1019.9,
7/8/2023,23.8,12.4,31.8,0,,69,7.6,24.1,1018.2,
7/9/2023,26.4,16.2,34,3.8,,187,8.6,82.1,1017.9,
7/10/2023,22.4,17.3,26.1,0,,313,14,38.2,1018.2,
7/11/2023,25,15.2,32.4,0.2,,208,10.8,36,1013.1,
7/12/2023,22.9,15.9,26.8,0.1,,262,21.2,55.1,1009.6,
7/13/2023,19,13.4,24.6,0,,279,15.5,44.6,1015.7,
7/14/2023,20.4,11.8,26.5,0,,192,11.9,32.8,1015,
7/15/2023,25,18,33,4.8,,205,18.7,58.3,1008.7,
7/16/2023,20.6,14.2,25.4,0,,231,22.3,55.4,1013.9,
7/17/2023,19.1,12.5,25.5,0,,241,18.7,68.4,1017.8,
7/18/2023,18.5,9.4,25.5,0,,254,9.4,33.1,1018.3,
7/19/2023,17.9,11.6,26.3,0.5,,245,13.7,36.4,1012.1,
7/20/2023,16.1,12.4,20,1.1,,255,13,38.2,1013.2,
7/21/2023,15,11.7,20.6,2.2,,221,11.2,34.9,1011.4,
7/22/2023,17.1,10.7,22.9,0,,244,16.9,39.2,1013.3,
7/23/2023,20.8,15.4,25.2,0,,212,25.2,63.4,1009,
7/24/2023,20,13.1,27.1,0.8,,222,21.6,83.9,1003.5,
7/25/2023,13.8,11.6,16.2,5.8,,282,10.8,28.4,1005.4,
7/26/2023,13.8,9.6,18.1,0.6,,254,15.8,42.1,1011.9,
7/27/2023,14.9,10.3,17.2,9.2,,207,22.3,50.8,1008.4,
7/28/2023,19.2,15.5,23.7,0,,233,22.3,42.1,1006.9,
7/29/2023,19.2,15.2,24.9,1.7,,222,19.8,43.9,1007.9,
7/30/2023,17.9,14.4,23.5,4.1,,236,20.5,68,1011,
7/31/2023,17.3,14.1,21.8,13,,219,27.4,65.9,1008.7,
8/1/2023,16.1,13.6,20.6,17.5,,232,22.7,50.8,1000.4,
8/2/2023,16.6,13.3,20.7,2.3,,205,25.9,51.8,997.8,
8/3/2023,17.8,15.7,21.3,0.6,,221,36.4,77.4,1000.3,
8/4/2023,16.8,12.8,20.1,0,,264,10.4,26.6,1011.6,
8/5/2023,15.8,10.7,20.9,6,,155,9.7,34.9,1012.2,
8/6/2023,15.4,12.8,20.2,2.1,,237,15.8,41,1004.6,
8/7/2023,13.4,10.4,16.8,5.5,,264,26.3,59.4,1010.8,
8/8/2023,13.6,10,19.2,7.1,,237,22.7,60.5,1013.1,
8/9/2023,14.7,9.6,19.6,0.4,,283,12.6,46.4,1015.2,
8/10/2023,16.3,9.3,22.6,0,,255,11.2,32.4,1020.3,
8/11/2023,19.3,9,28.1,0,,220,9.7,28.1,1020.6,
8/12/2023,21.2,17.7,28.2,1.9,,201,16.2,40.7,1016.4,
8/13/2023,20.5,16.1,25,0,,219,12.2,32.8,1017.1,
8/14/2023,22.2,15.6,29.9,21.7,,185,12.2,69.5,1014.8,
8/15/2023,21.4,18,28.5,24.4,,212,10.4,90.4,1015.8,
8/16/2023,20.8,16.9,25.1,22.5,,105,7.9,40,1018.9,
8/17/2023,20,16.5,24.1,0,,33,9.4,20.9,1017.5,
8/18/2023,21.8,16.7,27.5,0,,70,7.9,38.5,1016.4,
8/19/2023,24.5,16.4,32.3,0.4,,187,10.1,29.2,1016.3,
8/20/2023,22.8,19.5,26.4,0,,31,7.6,21.6,1020.8,
8/21/2023,22.8,17.4,29.1,0,,56,7.6,28.4,1021,
8/22/2023,21.6,16,27.5,0,,333,9.7,29.2,1018.7,
8/23/2023,20.2,12.9,25.8,0,,277,9.7,28.4,1019,
8/24/2023,21.4,13.3,28.4,0,,184,7.9,20.9,1014.7,
8/25/2023,21.4,18.1,26.9,5,,223,14.8,43.9,1009,
8/26/2023,18.4,10.9,21.4,0,,234,15.8,37.8,1010.6,
8/27/2023,14.7,11.1,19.9,1.1,,202,11.5,42.8,1010,
8/28/2023,13.5,9.8,16.2,0.4,,299,7.6,20.9,1011.4,
8/29/2023,14.4,10.9,17.4,1.9,,323,10.8,25.9,1009.3,
8/30/2023,14.3,8.4,19.4,1,,222,14.4,48.2,1007.3,
8/31/2023,13.8,9.8,18.7,1.9,,238,21.2,52.2,1010.6,
9/1/2023,14.4,9.2,18.3,6.7,,205,10.8,23,1014.2,
9/2/2023,17,12.3,21.6,0,,241,6.1,16.6,1020.2,
9/3/2023,16.6,12.9,20.5,0,,317,7.6,29.2,1026.4,
9/4/2023,17.4,9.3,23.8,0,,119,7.6,23.8,1027.1,
9/5/2023,20.2,13.7,26.9,0,,120,10.1,25.9,1022.2,
9/6/2023,20.4,12.3,27.4,0,,126,9.4,24.1,1021.5,
9/7/2023,20.5,12.2,27.5,0,,85,9,26.3,1021.1,
9/8/2023,20.8,12.5,28.9,0,,111,7.2,19.1,1018.6,
9/9/2023,20.6,11.2,28.1,0,,259,8.6,16.9,1017.2,
9/10/2023,20.4,12,28.4,0,,215,9.4,27.7,1017.2,
9/11/2023,20.6,11.6,28.6,0,,239,9.4,20.9,1013.8,
9/12/2023,21,13.8,26.8,1.3,,105,11.5,59.4,1011.7,
9/13/2023,17.1,9.8,22.3,0,,270,15.8,40.7,1014.9,
9/14/2023,13,6.6,18.5,0,,344,7.2,23.8,1022.3,
9/15/2023,15.6,8.8,22.5,0,,104,7.6,25.2,1019.2,
9/16/2023,17.9,10.3,25.8,0,,98,6.8,16.2,1015.3,
9/17/2023,21.3,14.3,28.3,0,,176,11.5,33.8,1013.7,
9/18/2023,19.7,16.3,22.5,0.8,,191,20.2,52.9,1007.9,
9/19/2023,16.3,13.4,19.8,0,,230,23,51.5,1011.3,
9/20/2023,18,13,24.1,0,0,204,20.5,44.3,1010.2,
9/21/2023,19.5,14.7,24.2,3.3,0,176,13,79.2,1001.6,
9/22/2023,14.4,10.5,16.7,0,0,203,16.9,33.1,1003.8,
